52959.9,0x201,8,00 32 50 1A 00 E4 FF 00
52960.1,0x224,8,04 08 00 A0 E3 00 10 08
52960.3,0x2B4,6,39 05 0D 0F FA 00
52962.9,0x29D,4,00 00 00 20
52974.8,0x2C1,8,21 2B 0D 0A 02 00 00 00
52979.2,0x381,8,EF FF FF CD 03 00 CF 0C
52984.7,0x201,8,59 38 98 00 01 00 00 00
52994.8,0x2C1,8,02 19 06 00 00 D0 92 09
53000.7,0x2F1,8,0E 00 00 00 00 00 00 00
53009.7,0x201,8,02 00 00 00 00 00 00 00
53014.7,0x2C1,8,B3 1A 98 00 00 00 00 00
53017.6,0x381,8,10 00 00 00 00 00 00 00
53034.9,0x201,8,03 00 00 00 00 00 00 00
53035.4,0x2C1,8,04 00 00 00 00 00 00 00
53054.7,0x2C1,8,58 48 FE 00 50 8E 02 00
53055.0,0x381,8,11 00 00 00 00 00 00 00
53057.2,0x281,6,1B 00 FF 1F 00 01
53059.8,0x201,8,00 33 51 1A 00 E4 FF 00
53060.1,0x224,8,04 08 00 80 E3 00 10 08
53060.5,0x2B4,6,39 05 0F 0F F9 00
53063.3,0x29D,4,00 00 00 20
53074.7,0x2C1,8,21 2B 0D 0A 02 00 00 00
53084.7,0x201,8,59 38 98 00 01 00 00 00
53092.8,0x381,8,B2 00 00 00 00 00 A8 00
53094.8,0x2C1,8,02 19 06 00 00 D0 92 09
53100.7,0x2F1,8,0F 5E 69 96 99 B3 39 00
53109.7,0x201,8,02 00 00 00 00 00 00 00
53115.1,0x2C1,8,B3 1A 98 00 00 00 00 00
53131.2,0x381,8,13 00 00 00 00 03 FC FF
53135.0,0x201,8,03 00 00 00 00 00 00 00
53135.5,0x2C1,8,04 00 00 00 00 00 00 00
53154.7,0x2C1,8,50 48 FE 00 50 8E 02 00
53157.3,0x281,6,1B 00 FF 1F 00 01
53159.9,0x201,8,00 33 51 1A 00 E4 FF 00
53160.1,0x224,8,04 08 00 C0 E3 00 10 08
53160.3,0x2B4,6,39 05 0C 0F F6 00
53163.0,0x29D,4,00 00 00 20
53168.8,0x381,8,14 00 00 00 00 00 00 00
53169.0,0x333,5,84 0C 2F 07 00
53174.7,0x2C1,8,21 2B 0D 0A 02 00 00 00
